पुष्यति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
पोषति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
ऋद्ध्यति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
पूषति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
वंहते वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
मंहते वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
मेध्यति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
एधते वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
विपोलति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
नीवति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
स्थूलयते वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
पीवति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
मीवति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
महीयते वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
वठति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
विपोलयति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
तीवति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
क्रमते वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
प्यायते वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
स्फीतीभवति वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
प्रथते वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
क्रम्यते(छ) वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
प्रसते(छ) वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
तौति(छ) वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
तवीति(छ) वृद्धौ 1.1.8	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ)
वृद्धौ	वृद्धौबृंहति वर्धते आप्यायते स्फायते श्वयति ऋध्नोति बर्हति आपूर्यते पुष्यति पोषति ऋद्ध्यति पूषति वंहते मंहते मेध्यति एधते विपोलति नीवति स्थूलयते पीवति मीवति महीयते वठति विपोलयति तीवति क्रमते प्यायते स्फीतीभवति प्रथते क्रम्यते(छ) प्रसते(छ) तौति(छ) तवीति(छ) 1.1.8
स्फुटति विकासे 1.1.9	विकासेस्फुटति स्फोटते फुल्लति उन्मीलयति पुष्प्यति विजृम्भते विकचते विकसति
स्फोटते विकासे 1.1.9	विकासेस्फुटति स्फोटते फुल्लति उन्मीलयति पुष्प्यति विजृम्भते विकचते विकसति
फुल्लति विकासे 1.1.9	विकासेस्फुटति स्फोटते फुल्लति उन्मीलयति पुष्प्यति विजृम्भते विकचते विकसति
उन्मीलयति विकासे 1.1.9	विकासेस्फुटति स्फोटते फुल्लति उन्मीलयति पुष्प्यति विजृम्भते विकचते विकसति
पुष्प्यति विकासे 1.1.9	विकासेस्फुटति स्फोटते फुल्लति उन्मीलयति पुष्प्यति विजृम्भते विकचते विकसति
विजृम्भते विकासे 1.1.9	विकासेस्फुटति स्फोटते फुल्लति उन्मीलयति पुष्प्यति विजृम्भते विकचते विकसति
विकचते विकासे 1.1.9	विकासेस्फुटति स्फोटते फुल्लति उन्मीलयति पुष्प्यति विजृम्भते विकचते विकसति
विकसति विकासे 1.1.9	विकासेस्फुटति स्फोटते फुल्लति उन्मीलयति पुष्प्यति विजृम्भते विकचते विकसति
विकासे	विकासेस्फुटति स्फोटते फुल्लति उन्मीलयति पुष्प्यति विजृम्भते विकचते विकसति 1.1.9
मीलति सङ्कोचे 1.1.10	सङ्कोचेमीलति स्मीलति क्ष्मीलति सङ्कुचति कूणयति मुकुलीभवति
स्मीलति सङ्कोचे 1.1.10	सङ्कोचेमीलति स्मीलति क्ष्मीलति सङ्कुचति कूणयति मुकुलीभवति
क्ष्मीलति सङ्कोचे 1.1.10	सङ्कोचेमीलति स्मीलति क्ष्मीलति सङ्कुचति कूणयति मुकुलीभवति
सङ्कुचति सङ्कोचे 1.1.10	सङ्कोचेमीलति स्मीलति क्ष्मीलति सङ्कुचति कूणयति मुकुलीभवति
कूणयति सङ्कोचे 1.1.10	सङ्कोचेमीलति स्मीलति क्ष्मीलति सङ्कुचति कूणयति मुकुलीभवति
मुकुलीभवति सङ्कोचे 1.1.10	सङ्कोचेमीलति स्मीलति क्ष्मीलति सङ्कुचति कूणयति मुकुलीभवति
सङ्कोचे	सङ्कोचेमीलति स्मीलति क्ष्मीलति सङ्कुचति कूणयति मुकुलीभवति 1.1.10
जरति जरायाम् 1.1.11	जरायाम्जरति जीर्यति झीर्यति जूर्यते जारयति जिनाति जृणाति
जीर्यति जरायाम् 1.1.11	जरायाम्जरति जीर्यति झीर्यति जूर्यते जारयति जिनाति जृणाति
झीर्यति जरायाम् 1.1.11	जरायाम्जरति जीर्यति झीर्यति जूर्यते जारयति जिनाति जृणाति
जूर्यते जरायाम् 1.1.11	जरायाम्जरति जीर्यति झीर्यति जूर्यते जारयति जिनाति जृणाति
जारयति जरायाम् 1.1.11	जरायाम्जरति जीर्यति झीर्यति जूर्यते जारयति जिनाति जृणाति
जिनाति जरायाम् 1.1.11	जरायाम्जरति जीर्यति झीर्यति जूर्यते जारयति जिनाति जृणाति
जृणाति जरायाम् 1.1.11	जरायाम्जरति जीर्यति झीर्यति जूर्यते जारयति जिनाति जृणाति
जरायाम्	जरायाम्जरति जीर्यति झीर्यति जूर्यते जारयति जिनाति जृणाति 1.1.11
दलति विशरणे 1.1.12	विशरणेदलति स्फोटति विशीर्यते फलति शीयते द्राडते ध्राडते सीदति
स्फोटति विशरणे 1.1.12	विशरणेदलति स्फोटति विशीर्यते फलति शीयते द्राडते ध्राडते सीदति
विशीर्यते विशरणे 1.1.12	विशरणेदलति स्फोटति विशीर्यते फलति शीयते द्राडते ध्राडते सीदति
फलति विशरणे 1.1.12	विशरणेदलति स्फोटति विशीर्यते फलति शीयते द्राडते ध्राडते सीदति
शीयते विशरणे 1.1.12	विशरणेदलति स्फोटति विशीर्यते फलति शीयते द्राडते ध्राडते सीदति
द्राडते विशरणे 1.1.12	विशरणेदलति स्फोटति विशीर्यते फलति शीयते द्राडते ध्राडते सीदति
ध्राडते विशरणे 1.1.12	विशरणेदलति स्फोटति विशीर्यते फलति शीयते द्राडते ध्राडते सीदति
सीदति विशरणे 1.1.12	विशरणेदलति स्फोटति विशीर्यते फलति शीयते द्राडते ध्राडते सीदति
विशरणे	विशरणेदलति स्फोटति विशीर्यते फलति शीयते द्राडते ध्राडते सीदति 1.1.12
लिश्यते अल्पत्वे 1.1.13	अल्पत्वेलिश्यते कृश्यति ह्रसति चुण्डते
कृश्यति अल्पत्वे 1.1.13	अल्पत्वेलिश्यते कृश्यति ह्रसति चुण्डते
ह्रसति अल्पत्वे 1.1.13	अल्पत्वेलिश्यते कृश्यति ह्रसति चुण्डते
चुण्डते अल्पत्वे 1.1.13	अल्पत्वेलिश्यते कृश्यति ह्रसति चुण्डते
अल्पत्वे	अल्पत्वेलिश्यते कृश्यति ह्रसति चुण्डते 1.1.13
दरिद्राति दरिद्रत्वे 1.1.14	दरिद्रत्वेदरिद्राति व्यृध्नोति व्यृध्यति[c]
व्यृध्नोति दरिद्रत्वे 1.1.14	दरिद्रत्वेदरिद्राति व्यृध्नोति व्यृध्यति[c]
व्यृध्यति[c] दरिद्रत्वे 1.1.14	दरिद्रत्वेदरिद्राति व्यृध्नोति व्यृध्यति[c]
दरिद्रत्वे	दरिद्रत्वेदरिद्राति व्यृध्नोति व्यृध्यति[c] 1.1.14
अपक्षीयते अपक्षये– 1.1.15	अपक्षये–अपक्षीयते दीयते जायति अपक्षयति दस्यति तस्यति क्षायति सायति
दीयते अपक्षये– 1.1.15	अपक्षये–अपक्षीयते दीयते जायति अपक्षयति दस्यति तस्यति क्षायति सायति
जायति अपक्षये– 1.1.15	अपक्षये–अपक्षीयते दीयते जायति अपक्षयति दस्यति तस्यति क्षायति सायति
अपक्षयति अपक्षये– 1.1.15	अपक्षये–अपक्षीयते दीयते जायति अपक्षयति दस्यति तस्यति क्षायति सायति
दस्यति अपक्षये– 1.1.15	अपक्षये–अपक्षीयते दीयते जायति अपक्षयति दस्यति तस्यति क्षायति सायति
